width,n_hidden,N,D,C,batch_size,lr,steps,schedule,seed,init_loss,val_loss,iso_C
64,2,6337,206441,7003717366.0,256,0.0095112071779101,807,cosine,0,0.9925373888015748,0.0303504543751478,7003733785.750948
64,2,6337,262144,8893497344.0,256,0.008205202229251,1024,cosine,0,0.9925373888015748,0.0289865119755268,0.0
64,2,6337,524288,17786994688.0,256,0.00535,2048,cosine,0,0.9925373888015748,0.0265338069200515,0.0
64,2,6337,1021611,34659174786.0,256,0.0035452273083829,3991,cosine,0,0.9925373888015748,0.024561609365046,34659186516.03993
64,2,6337,1048576,35573989376.0,256,0.0034883357168166,4096,cosine,0,0.9925373888015748,0.0241965178772807,0.0
64,2,6337,2097152,71147978752.0,256,0.0022744833781717,8192,cosine,0,0.9925373888015748,0.0224816820025444,0.0
64,2,6337,4194304,142295957504.0,256,0.0014830208608191,16384,cosine,0,0.9925373888015748,0.0210498629510402,0.0
64,2,6337,8388608,284591915008.0,256,0.0009669672219774,32768,cosine,0,0.9925373888015748,0.0198523320630192,0.0
64,2,6337,16777216,569183830016.0,256,0.0006304871583953,65536,cosine,0,0.9925373888015748,0.0191148857027292,0.0
96,2,12577,1024,70981632.0,256,0.0165844919975031,4,cosine,0,0.9782411551475524,0.2960617935657501,0.0
96,2,12577,2048,141963264.0,256,0.0165844919975031,8,cosine,0,0.9782411551475524,0.2234198993444442,0.0
96,2,12577,4096,283926528.0,256,0.0165844919975031,16,cosine,0,0.9782411551475524,0.1753892993927002,0.0
96,2,12577,8192,567853056.0,256,0.0165844919975031,32,cosine,0,0.9782411551475524,0.1088483652472496,0.0
96,2,12577,16384,1135706112.0,256,0.0165844919975031,64,cosine,0,0.9782411551475524,0.0627910441160202,0.0
96,2,12577,20417,1415265606.0,256,0.0165844919975031,80,cosine,0,0.9782411551475524,0.0474833419919014,1415275194.6145184
96,2,12577,32768,2271412224.0,256,0.0165844919975031,128,cosine,0,0.9782411551475524,0.035611151009798,0.0
96,2,12577,65536,4542824448.0,256,0.0165844919975031,256,cosine,0,0.9782411551475524,0.0326184576749801,0.0
96,2,12577,101038,7003752084.0,256,0.0127105710565751,395,cosine,0,0.9782411551475524,0.030448338240385,7003733785.750948
96,2,12577,131072,9085648896.0,256,0.0108135094916168,512,cosine,0,0.9782411551475524,0.0299414156377315,0.0
96,2,12577,262144,18171297792.0,256,0.0070506825016341,1024,cosine,0,0.9782411551475524,0.0267482662945985,0.0
96,2,12577,500003,34659207954.0,256,0.0047339421626756,1954,cosine,0,0.9782411551475524,0.0238299483805894,34659186516.03993
96,2,12577,524288,36342595584.0,256,0.0045972238501653,2048,cosine,0,0.9782411551475524,0.0237230101972818,0.0
96,2,12577,1048576,72685191168.0,256,0.0029975065709781,4096,cosine,0,0.9782411551475524,0.0212250745296478,0.0
96,2,12577,2097152,145370382336.0,256,0.0019544503239132,8192,cosine,0,0.9782411551475524,0.0193703437596559,0.0
128,2,20865,1024,119805952.0,256,0.0148927563925927,4,cosine,0,0.9881025648117066,0.2971928215026855,0.0
128,2,20865,2048,239611904.0,256,0.0148927563925927,8,cosine,0,0.9881025648117066,0.2054755634069442,0.0
128,2,20865,4096,479223808.0,256,0.0148927563925927,16,cosine,0,0.9881025648117066,0.1932183599472046,0.0
128,2,20865,8192,958447616.0,256,0.0148927563925927,32,cosine,0,0.9881025648117066,0.1185636019706726,0.0
128,2,20865,12097,1415324806.0,256,0.0148927563925927,48,cosine,0,0.9881025648117066,0.0754817670583725,1415275194.6145184
128,2,20865,16384,1916895232.0,256,0.0148927563925927,64,cosine,0,0.9881025648117066,0.0538952334225177,0.0
128,2,20865,32768,3833790464.0,256,0.0148927563925927,128,cosine,0,0.9881025648117066,0.0334747063368558,0.0
128,2,20865,59862,7003734276.0,256,0.0148927563925927,234,cosine,0,0.9881025648117066,0.0307603424787521,7003733785.750948
128,2,20865,65536,7667580928.0,256,0.0148927563925927,256,cosine,0,0.9881025648117066,0.0309444854408502,0.0
128,2,20865,131072,15335161856.0,256,0.0097104549618936,512,cosine,0,0.9881025648117066,0.0276838859915733,0.0
128,2,20865,262144,30670323712.0,256,0.0063314629663762,1024,cosine,0,0.9881025648117066,0.0247543773055076,0.0
128,2,20865,296237,34659136526.0,256,0.0058719515259483,1158,cosine,0,0.9881025648117066,0.0240809826552867,34659186516.03993
128,2,20865,524288,61340647424.0,256,0.0041282744682826,2048,cosine,0,0.9881025648117066,0.0211022647470235,0.0
128,2,20865,1048576,122681294848.0,256,0.0026917396778565,4096,cosine,0,0.9881025648117066,0.018569948375225,0.0
128,2,20865,2097152,245362589696.0,256,0.0017550825530167,8192,cosine,0,0.9881025648117066,0.0166521205008029,0.0
128,2,20865,4194304,490725179392.0,256,0.0011443583468504,16384,cosine,0,0.9881025648117066,0.0155523780174553,0.0
128,2,20865,8388608,981450358784.0,256,0.0007461506718048,32768,cosine,0,0.9881025648117066,0.0147525051049888,0.0
128,2,20865,16777216,1962900717568.0,256,0.0004865091660903,65536,cosine,0,0.9881025648117066,0.0140498627349734,0.0
384,2,160897,1024,963385344.0,256,0.0098748779442325,4,,0,0.9876339530944824,0.3368173635005951,0.0
384,2,160897,2048,1926770688.0,256,0.0098748779442325,8,,0,0.9876339530944824,0.3488808965682983,0.0
384,2,160897,4096,3853541376.0,256,0.0098748779442325,16,,0,0.9876339530944824,0.1610464549064636,0.0
384,2,160897,8192,7707082752.0,256,0.0098748779442325,32,,0,0.9876339530944824,0.1087710356712341,0.0
384,2,160897,16384,15414165504.0,256,0.0098748779442325,64,,0,0.9876339530944824,0.0411754494905471,0.0
384,2,160897,32768,30828331008.0,256,0.0098748779442325,128,,0,0.9876339530944824,0.0296978226304054,0.0
384,2,160897,65536,61656662016.0,256,0.0098748779442325,256,,0,0.9876339530944824,0.0271296931803226,0.0
384,2,160897,131072,123313324032.0,256,0.0064386709218824,512,,0,0.9876339530944824,0.0221376514434814,0.0
384,2,160897,262144,246626648064.0,256,0.0041981767748843,1024,,0,0.9876339530944824,0.0180045908689498,0.0
384,2,160897,524288,493253296128.0,256,0.0027373177550166,2048,,0,0.9876339530944824,0.0148378827050328,0.0
384,2,160897,1048576,986506592256.0,256,0.0017848006155329,4096,,0,0.9876339530944824,0.0131504742801189,0.0
384,2,160897,2097152,1973013184512.0,256,0.0011637352774878,8192,,0,0.9876339530944824,0.0121550327073782,0.0
384,2,160897,4194304,3946026369024.0,256,0.0007587849221271,16384,,0,0.9876339530944824,0.0115308448346331,0.0
384,2,160897,8388608,7892052738048.0,256,0.0004947470178015,32768,,0,0.9876339530944824,0.0110999550577253,0.0
384,2,160897,16777216,15784105476096.0,256,0.0003225876061655,65536,,0,0.9876339530944824,0.0107761693559587,0.0
384,2,160897,33554432,31568210952192.0,256,0.0003,131072,,0,0.9876339530944824,0.0105244748317636,0.0
384,2,160897,67108864,63136421904384.0,256,0.0003,262144,,0,0.9876339530944824,0.010404877733672,0.0
384,2,160897,134217728,126272843808768.0,256,0.0003,524288,,0,0.9876339530944824,0.0103322367265354,0.0
384,2,160897,268435456,252545687617536.0,256,0.0003,1048576,,0,0.9876339530944824,0.0102761515497695,0.0
384,2,160897,536870912,505091375235072.0,256,0.0003,2097152,,0,0.9876339530944824,0.0102466209116391,0.0
384,2,160897,1073741824,1010182750470144.0,256,0.0003,4194304,,0,0.9876339530944824,0.0102000702806981,0.0
512,2,280065,1024,1687164928.0,256,0.0088675704780215,4,cosine,0,0.946729371547699,0.7517476773262024,0.0
512,2,280065,2048,3374329856.0,256,0.0088675704780215,8,cosine,0,0.946729371547699,0.5436995124816895,0.0
512,2,280065,4096,6748659712.0,256,0.0088675704780215,16,cosine,0,0.946729371547699,0.2747974193096161,0.0
512,2,280065,8192,13497319424.0,256,0.0088675704780215,32,cosine,0,0.946729371547699,0.1332143342494964,0.0
512,2,280065,16384,26994638848.0,256,0.0088675704780215,64,cosine,0,0.946729371547699,0.0405899623781442,0.0
512,2,280065,21036,34659376392.0,256,0.0088675704780215,83,cosine,0,0.946729371547699,0.0344266502559185,34659186516.03993
512,2,280065,32768,53989277696.0,256,0.0088675704780215,128,cosine,0,0.946729371547699,0.0300210884213447,0.0
512,2,280065,65536,107978555392.0,256,0.0088675704780215,256,cosine,0,0.946729371547699,0.0269643852859735,0.0
512,2,280065,131072,215957110784.0,256,0.0057818809009105,512,cosine,0,0.946729371547699,0.0215838395431637,0.0
512,2,280065,262144,431914221568.0,256,0.0037699330200049,1024,cosine,0,0.946729371547699,0.0171714213117957,0.0
512,2,280065,524288,863828443136.0,256,0.0024580919633064,2048,cosine,0,0.946729371547699,0.0143072821572423,0.0
512,2,280065,1048576,1727656886272.0,256,0.0016027383160414,4096,cosine,0,0.946729371547699,0.0130507794581353,0.0
512,2,280065,2097152,3455313772544.0,256,0.0010450260397304,8192,cosine,0,0.946729371547699,0.012055947901681,0.0
512,2,280065,4194304,6910627545088.0,256,0.0006813834877374,16384,cosine,0,0.946729371547699,0.0115108837978914,0.0
512,2,280065,8388608,13821255090176.0,256,0.0004442793190885,32768,cosine,0,0.946729371547699,0.0112288818834349,0.0
512,2,280065,16777216,27642510180352.0,256,0.0003,65536,cosine,0,0.946729371547699,0.0107477655308321,0.0
1024,2,1084417,1024,6595549184.0,256,0.0068425728598342,4,,0,0.9883257842063904,0.3953665292263031,0.0
1024,2,1084417,2048,13191098368.0,256,0.0068425728598342,8,,0,0.9883257842063904,0.8751676177978516,0.0
1024,2,1084417,4096,26382196736.0,256,0.0068425728598342,16,,0,0.9883257842063904,0.6333041882514954,0.0
1024,2,1084417,8192,52764393472.0,256,0.0068425728598342,32,,0,0.9883257842063904,0.1723601019382477,0.0
1024,2,1084417,16384,105528786944.0,256,0.0068425728598342,64,,0,0.9883257842063904,0.0430089218914508,0.0
1024,2,1084417,32768,211057573888.0,256,0.0068425728598342,128,,0,0.9883257842063904,0.029747968763113,0.0
1024,2,1084417,65536,422115147776.0,256,0.0068425728598342,256,,0,0.9883257842063904,0.0269518496841192,0.0
1024,2,1084417,131072,844230295552.0,256,0.0044615310844635,512,,0,0.9883257842063904,0.0212126152962446,0.0
1024,2,1084417,262144,1688460591104.0,256,0.0029090314455368,1024,,0,0.9883257842063904,0.0169577619433403,0.0
1024,2,1084417,524288,3376921182208.0,256,0.0018967622977212,2048,,0,0.9883257842063904,0.0147680283896625,0.0
1024,2,1084417,1048576,6753842364416.0,256,0.001236737134477,4096,,0,0.9883257842063904,0.0133465262968093,0.0
1024,2,1084417,2097152,13507684728832.0,256,0.0008063839847681,8192,,0,0.9883257842063904,0.0122819002624601,0.0
1024,2,1084417,4194304,27015369457664.0,256,0.0005257828141188,16384,,0,0.9883257842063904,0.0115682086814194,0.0
1024,2,1084417,8388608,54030738915328.0,256,0.0003428237326689,32768,,0,0.9883257842063904,0.0110236540110781,0.0
1024,2,1084417,16777216,108061477830656.0,256,0.0003,65536,,0,0.9883257842063904,0.0106658174679614,0.0
1024,2,1084417,33554432,216122955661312.0,256,0.0003,131072,,0,0.9883257842063904,0.0104514401662163,0.0
1024,2,1084417,67108864,432245911322624.0,256,0.0003,262144,,0,0.9883257842063904,0.0103618466435,0.0
1024,2,1084417,134217728,864491822645248.0,256,0.0003,524288,,0,0.9883257842063904,0.010299104489386,0.0
1024,2,1084417,268435456,1728983645290496.0,256,0.0003,1048576,,0,0.9883257842063904,0.010249734497629108,0.0
2048,2,4265985,1024,26075994112.0,256,0.0052800035204892,4,,0,0.9753732776641846,0.9571343755722046,0.0
2048,2,4265985,2048,52151988224.0,256,0.0052800035204892,8,,0,0.9753732776641846,1.437935242652893,0.0
2048,2,4265985,4096,104303976448.0,256,0.0052800035204892,16,,0,0.9753732776641846,0.7449677681922913,0.0
2048,2,4265985,8192,208607952896.0,256,0.0052800035204892,32,,0,0.9753732776641846,0.1772904193401336,0.0
2048,2,4265985,16384,417215905792.0,256,0.0052800035204892,64,,0,0.9753732776641846,0.0582871495187282,0.0
