width,n_hidden,N,D,C,batch_size,lr,steps,schedule,seed,init_loss,val_loss,iso_C
8,4,489,1024,2480128.0,256,0.0274808537878974,4,cosine,0,0.9831646180152892,0.9756325578689576,0.0
8,4,489,2048,4960256.0,256,0.0274808537878974,8,cosine,0,0.9831646180152892,0.9155569171905518,0.0
8,4,489,4096,9920512.0,256,0.0274808537878974,16,cosine,0,0.9831646180152892,0.457888046503067,0.0
8,4,489,8192,19841024.0,256,0.0274808537878974,32,cosine,0,0.9831646180152892,0.2451843118667602,0.0
8,4,489,16384,39682048.0,256,0.0274808537878974,64,cosine,0,0.9831646180152892,0.1862109845876693,0.0
8,4,489,32768,79364096.0,256,0.0274808537878974,128,cosine,0,0.9831646180152892,0.1565849727392196,0.0
8,4,489,65536,158728192.0,256,0.0274808537878974,256,cosine,0,0.9831646180152892,0.1379254853725433,0.0
8,4,489,131072,317456384.0,256,0.0179182137938203,512,cosine,0,0.9831646180152892,0.1253315752744674,0.0
8,4,489,262144,634912768.0,256,0.0116831299361757,1024,cosine,0,0.9831646180152892,0.1204777529835701,0.0
8,4,489,524288,1269825536.0,256,0.0076176970916956,2048,cosine,0,0.9831646180152892,0.11613714158535,0.0
8,4,489,1048576,2539651072.0,256,0.0049669317467013,4096,cosine,0,0.9831646180152892,0.1140094867348671,0.0
8,4,489,2097152,5079302144.0,256,0.0032385654981324,8192,cosine,0,0.9831646180152892,0.113170171380043,0.0
8,4,489,4194304,10158604288.0,256,0.0021116268595113,16384,cosine,0,0.9831646180152892,0.1119021794199943,0.0
8,4,489,8388608,20317208576.0,256,0.0013768342793687,32768,cosine,0,0.9831646180152892,0.1104302501678466,0.0
8,4,489,16777216,40634417152.0,256,0.0008977308771699,65536,cosine,0,0.9831646180152892,0.1091057530045509,0.0
12,4,877,1024,4601856.0,256,0.0236141376554446,4,cosine,0,1.0244096612930298,0.9688115811347962,0.0
12,4,877,2048,9203712.0,256,0.0236141376554446,8,cosine,0,1.0244096612930298,0.8595433330535889,0.0
12,4,877,4096,18407424.0,256,0.0236141376554446,16,cosine,0,1.0244096612930298,0.3448539173603058,0.0
12,4,877,8192,36814848.0,256,0.0236141376554446,32,cosine,0,1.0244096612930298,0.2333057022094726,0.0
12,4,877,16384,73629696.0,256,0.0236141376554446,64,cosine,0,1.0244096612930298,0.1878946220874786,0.0
12,4,877,32768,147259392.0,256,0.0236141376554446,128,cosine,0,1.0244096612930298,0.1343461817502975,0.0
12,4,877,65536,294518784.0,256,0.0236141376554446,256,cosine,0,1.0244096612930298,0.1162163934111595,0.0
12,4,877,131072,589037568.0,256,0.0153970167860397,512,cosine,0,1.0244096612930298,0.1060804522037506,0.0
12,4,877,262144,1178075136.0,256,0.0100392455303117,1024,cosine,0,1.0244096612930298,0.0996831676363945,0.0
12,4,877,524288,2356150272.0,256,0.0065458427576221,2048,cosine,0,1.0244096612930298,0.0959653651714325,0.0
12,4,877,1048576,4712300544.0,256,0.004268055530482,4096,cosine,0,1.0244096612930298,0.0926746970415115,0.0
12,4,877,2097152,9424601088.0,256,0.0027828804763247,8192,cosine,0,1.0244096612930298,0.0901156684756279,0.0
16,4,1361,1024,7313408.0,256,0.0212053284222776,4,cosine,0,1.021958122253418,0.9551911449432372,0.0
16,4,1361,2048,14626816.0,256,0.0212053284222776,8,cosine,0,1.021958122253418,0.8260763382911682,0.0
16,4,1361,4096,29253632.0,256,0.0212053284222776,16,cosine,0,1.021958122253418,0.3547602093219757,0.0
16,4,1361,8192,58507264.0,256,0.0212053284222776,32,cosine,0,1.021958122253418,0.2207718586921692,0.0
16,4,1361,16384,117014528.0,256,0.0212053284222776,64,cosine,0,1.021958122253418,0.1717915779352188,0.0
16,4,1361,32768,234029056.0,256,0.0212053284222776,128,cosine,0,1.021958122253418,0.1151885932683944,0.0
16,4,1361,65536,468058112.0,256,0.0212053284222776,256,cosine,0,1.021958122253418,0.0752537494897842,0.0
16,4,1361,131072,936116224.0,256,0.0138264120602352,512,cosine,0,1.021958122253418,0.0666014721989631,0.0
16,4,1361,262144,1872232448.0,256,0.0090151714065687,1024,cosine,0,1.021958122253418,0.065728692561388,0.0
16,4,1361,524288,3744464896.0,256,0.0058781204506089,2048,cosine,0,1.021958122253418,0.0695388263463974,0.0
16,4,1361,1048576,7488929792.0,256,0.0038326836477775,4096,cosine,0,1.021958122253418,0.0664031638205051,0.0
16,4,1361,2097152,14977859584.0,256,0.0024990069644488,8192,cosine,0,1.021958122253418,0.0573741665482521,0.0
16,4,1361,4194304,29955719168.0,256,0.0016294159347029,16384,cosine,0,1.021958122253418,0.0561734607815742,0.0
16,4,1361,8388608,59911438336.0,256,0.0010624205238456,32768,cosine,0,1.021958122253418,0.0539883768558502,0.0
16,4,1361,16777216,119822876672.0,256,0.0006927251326373,65536,cosine,0,1.021958122253418,0.049881769567728,0.0
24,4,2617,1024,14505984.0,256,0.0182216152473801,4,cosine,0,0.9879012799263,0.942927131652832,0.0
24,4,2617,2048,29011968.0,256,0.0182216152473801,8,cosine,0,0.9879012799263,0.6179893708229065,0.0
24,4,2617,4096,58023936.0,256,0.0182216152473801,16,cosine,0,0.9879012799263,0.2658929622173309,0.0
24,4,2617,8192,116047872.0,256,0.0182216152473801,32,cosine,0,0.9879012799263,0.2069350725412369,0.0
24,4,2617,16384,232095744.0,256,0.0182216152473801,64,cosine,0,0.9879012799263,0.1369524246454239,0.0
24,4,2617,32768,464191488.0,256,0.0182216152473801,128,cosine,0,0.9879012799263,0.0791370517015457,0.0
24,4,2617,65536,928382976.0,256,0.0182216152473801,256,cosine,0,0.9879012799263,0.0557713864743709,0.0
24,4,2617,131072,1856765952.0,256,0.0118809553804723,512,cosine,0,0.9879012799263,0.0491406938433647,0.0
24,4,2617,262144,3713531904.0,256,0.0077466842997395,1024,cosine,0,0.9879012799263,0.0419016724824905,0.0
24,4,2617,524288,7427063808.0,256,0.0050510346784456,2048,cosine,0,0.9879012799263,0.0390225781500339,0.0
24,4,2617,1048576,14854127616.0,256,0.0032934027431217,4096,cosine,0,0.9879012799263,0.0376047643274068,0.0
24,4,2617,2097152,29708255232.0,256,0.0021473821343352,8192,cosine,0,0.9879012799263,0.0358405655622482,0.0
32,4,4257,1024,24057856.0,256,0.0163628814798574,4,cosine,0,1.0130055046081543,0.9422084784507752,0.0
32,4,4257,2048,48115712.0,256,0.0163628814798574,8,cosine,0,1.0130055046081543,0.7046900486946106,0.0
32,4,4257,4096,96231424.0,256,0.0163628814798574,16,cosine,0,1.0130055046081543,0.2825423276424408,0.0
32,4,4257,8192,192462848.0,256,0.0163628814798574,32,cosine,0,1.0130055046081543,0.1998534148931503,0.0
32,4,4257,16384,384925696.0,256,0.0163628814798574,64,cosine,0,1.0130055046081543,0.145388121008873,0.0
32,4,4257,32768,769851392.0,256,0.0163628814798574,128,cosine,0,1.0130055046081543,0.0713993592560291,0.0
32,4,4257,65536,1539702784.0,256,0.0163628814798574,256,cosine,0,1.0130055046081543,0.0522820188105106,0.0
32,4,4257,131072,3079405568.0,256,0.0106690138123783,512,cosine,0,1.0130055046081543,0.0411772730201482,0.0
32,4,4257,262144,6158811136.0,256,0.0069564676532578,1024,cosine,0,1.0130055046081543,0.0377516320347786,0.0
32,4,4257,524288,12317622272.0,256,0.0045357933790166,2048,cosine,0,1.0130055046081543,0.0367770811915397,0.0
32,4,4257,1048576,24635244544.0,256,0.0029574523454437,4096,cosine,0,1.0130055046081543,0.03188640832901,0.0
32,4,4257,2097152,49270489088.0,256,0.001928333952784,8192,cosine,0,1.0130055046081543,0.0296890439838171,0.0
32,4,4257,4194304,98540978176.0,256,0.001257322654476,16384,cosine,0,1.0130055046081543,0.0289240612089633,0.0
32,4,4257,8388608,197081956352.0,256,0.0008198062660133,32768,cosine,0,1.0130055046081543,0.0273539947718381,0.0
32,4,4257,16777216,394163912704.0,256,0.0005345344819821,65536,cosine,0,1.0130055046081543,0.0264191238582134,0.0
48,4,8689,1024,50239488.0,256,0.0140605287844167,4,cosine,0,0.9824658727645874,0.8404097652435303,0.0
48,4,8689,2048,100478976.0,256,0.0140605287844167,8,cosine,0,0.9824658727645874,0.370264390707016,0.0
48,4,8689,4096,200957952.0,256,0.0140605287844167,16,cosine,0,0.9824658727645874,0.2465554422140121,0.0
48,4,8689,8192,401915904.0,256,0.0140605287844167,32,cosine,0,0.9824658727645874,0.1768517589569092,0.0
48,4,8689,16384,803831808.0,256,0.0140605287844167,64,cosine,0,0.9824658727645874,0.0989939740300178,0.0
48,4,8689,32768,1607663616.0,256,0.0140605287844167,128,cosine,0,0.9824658727645874,0.0478879457712173,0.0
48,4,8689,65536,3215327232.0,256,0.0140605287844167,256,cosine,0,0.9824658727645874,0.0375778006762266,0.0
48,4,8689,131072,6430654464.0,256,0.0091678214497213,512,cosine,0,0.9824658727645874,0.033499172180891,0.0
48,4,8689,262144,12861308928.0,256,0.0059776521511141,1024,cosine,0,0.9824658727645874,0.0312289709597826,0.0
48,4,8689,524288,25722617856.0,256,0.0038975808413901,2048,cosine,0,0.9824658727645874,0.029216613844037,0.0
48,4,8689,1048576,51445235712.0,256,0.0025413215809722,4096,cosine,0,0.9824658727645874,0.027108604311943,0.0
48,4,8689,2097152,102890471424.0,256,0.0016570061380976,8192,cosine,0,0.9824658727645874,0.0256188234686851,0.0
64,4,14657,1024,85858304.0,256,0.0126262552973514,4,cosine,0,0.9860316014289856,0.7864806151390076,0.0
64,4,14657,2048,171716608.0,256,0.0126262552973514,8,cosine,0,0.9860316014289856,0.3323158717155456,0.0
64,4,14657,4096,343433216.0,256,0.0126262552973514,16,cosine,0,0.9860316014289856,0.2364630794525146,0.0
64,4,14657,8192,686866432.0,256,0.0126262552973514,32,cosine,0,0.9860316014289856,0.1815784668922424,0.0
64,4,14657,16384,1373732864.0,256,0.0126262552973514,64,cosine,0,0.9860316014289856,0.0915773904323578,0.0
