width,n_hidden,N,D,C,batch_size,lr,steps,schedule,seed,init_loss,val_loss,iso_C
96,6,49825,262144,76757336064.0,256,0.0022404037855659,1024,cosine,0,0.9908430075645448,0.027334783449769,0.0
96,6,49825,524288,153514672128.0,256,0.0014608001019216,2048,cosine,0,0.9908430075645448,0.0251217719539999,0.0
96,6,49825,1048576,307029344256.0,256,0.0009524787234883,4096,cosine,0,0.9908430075645448,0.0228682227805256,0.0
96,6,49825,2097152,614058688512.0,256,0.0006210402898415,8192,cosine,0,0.9908430075645448,0.0205948550626635,0.0
128,6,86913,1024,525604864.0,256,0.0047322777322257,4,cosine,0,0.98388756275177,0.9551478123664856,0.0
128,6,86913,2048,1051209728.0,256,0.0047322777322257,8,cosine,0,0.98388756275177,0.4803983068466186,0.0
128,6,86913,4096,2102419456.0,256,0.0047322777322257,16,cosine,0,0.98388756275177,0.2243366038799286,0.0
128,6,86913,8192,4204838912.0,256,0.0047322777322257,32,cosine,0,0.98388756275177,0.167149463891983,0.0
128,6,86913,16384,8409677824.0,256,0.0047322777322257,64,cosine,0,0.98388756275177,0.0662395825982093,0.0
128,6,86913,32768,16819355648.0,256,0.0047322777322257,128,cosine,0,0.98388756275177,0.0431882536411285,0.0
128,6,86913,65536,33638711296.0,256,0.0047322777322257,256,cosine,0,0.98388756275177,0.0298706574738025,0.0
128,6,86913,131072,67277422592.0,256,0.0030855651280783,512,cosine,0,0.98388756275177,0.0273998102545738,0.0
128,6,86913,262144,134554845184.0,256,0.0020118667369793,1024,cosine,0,0.98388756275177,0.0254893696308136,0.0
128,6,86913,524288,269109690368.0,256,0.0013117881488,2048,cosine,0,0.98388756275177,0.0225436373054981,0.0
128,6,86913,1048576,538219380736.0,256,0.0008553191499731,4096,cosine,0,0.98388756275177,0.019840864688158,0.0
128,6,86913,2097152,1076438761472.0,256,0.0005576897832015,8192,cosine,0,0.98388756275177,0.0176835304498672,0.0
128,6,86913,4194304,2152877522944.0,256,0.0003636278859151,16384,cosine,0,0.98388756275177,0.0165053375437855,0.0
128,6,86913,8388608,4305755045888.0,256,0.0003,32768,cosine,0,0.98388756275177,0.0152693840116262,0.0
128,6,86913,16777216,8611510091776.0,256,0.0003,65536,cosine,0,0.98388756275177,0.0141687791235744,0.0
512,6,1330689,1024,8142198784.0,256,0.0028177326752591,4,cosine,0,0.9833250737190248,0.4972196614742279,0.0
512,6,1330689,2048,16284397568.0,256,0.0028177326752591,8,cosine,0,0.9833250737190248,0.3502243554592132,0.0
512,6,1330689,4096,32568795136.0,256,0.0028177326752591,16,cosine,0,0.9833250737190248,0.3978635764122009,0.0
512,6,1330689,8192,65137590272.0,256,0.0028177326752591,32,cosine,0,0.9833250737190248,0.1360147392749786,0.0
512,6,1330689,16384,130275180544.0,256,0.0028177326752591,64,cosine,0,0.9833250737190248,0.1505780166387558,0.0
512,6,1330689,32768,260550361088.0,256,0.0028177326752591,128,cosine,0,0.9833250737190248,0.0293200875073671,0.0
512,6,1330689,65536,521100722176.0,256,0.0028177326752591,256,cosine,0,0.9833250737190248,0.0268284252285957,0.0
512,6,1330689,131072,1042201444352.0,256,0.0018372331834668,512,cosine,0,0.9833250737190248,0.0238232298195362,0.0
512,6,1330689,262144,2084402888704.0,256,0.0011979226418707,1024,cosine,0,0.9833250737190248,0.0189010745286941,0.0
512,6,1330689,524288,4168805777408.0,256,0.0007810759509571,2048,cosine,0,0.9833250737190248,0.0147335377894341,0.0
512,6,1330689,1048576,8337611554816.0,256,0.0005092813340692,4096,cosine,0,0.9833250737190248,0.0129958081431686,0.0
512,6,1330689,2097152,16675223109632.0,256,0.0003320643490732,8192,cosine,0,0.9833250737190248,0.0120578883122652,0.0
512,6,1330689,4194304,33350446219264.0,256,0.0003,16384,cosine,0,0.9833250737190248,0.0117356747994199,0.0
512,6,1330689,8388608,66700892438528.0,256,0.0003,32768,cosine,0,0.9833250737190248,0.0112014206731691,0.0
512,6,1330689,16777216,133401784877056.0,256,0.0003,65536,cosine,0,0.9833250737190248,0.0107050083950161,0.0
8,6,633,1024,3364864.0,256,0.0133478432684073,4,cosine,1,0.9859258031845092,0.9833062982559204,0.0
8,6,633,2048,6729728.0,256,0.0133478432684073,8,cosine,1,0.9859258031845092,0.9828256464004516,0.0
8,6,633,4096,13459456.0,256,0.0133478432684073,16,cosine,1,0.9859258031845092,0.9630373215675354,0.0
8,6,633,8192,26918912.0,256,0.0133478432684073,32,cosine,1,0.9859258031845092,0.4128686881065369,0.0
8,6,633,16384,53837824.0,256,0.0133478432684073,64,cosine,1,0.9859258031845092,0.2222752666473388,0.0
8,6,633,32768,107675648.0,256,0.0133478432684073,128,cosine,1,0.9859258031845092,0.1820814555883407,0.0
8,6,633,65536,215351296.0,256,0.0133478432684073,256,cosine,1,0.9859258031845092,0.1287775582075119,0.0
8,6,633,131072,430702592.0,256,0.0087031324141412,512,cosine,1,0.9859258031845092,0.1204467883706092,0.0
8,6,633,262144,861405184.0,256,0.0056746631118567,1024,cosine,1,0.9859258031845092,0.116109082698822,0.0
8,6,633,524288,1722810368.0,256,0.0037000243016807,2048,cosine,1,0.9859258031845092,0.1133031195402145,0.0
8,6,633,1048576,3445620736.0,256,0.0024125097055406,4096,cosine,1,0.9859258031845092,0.1115712395310402,0.0
8,6,633,2097152,6891241472.0,256,0.0015730175276643,8192,cosine,1,0.9859258031845092,0.1105638763308525,0.0
8,6,633,4194304,13782482944.0,256,0.0010256473317626,16384,cosine,1,0.9859258031845092,0.1100193953514099,0.0
8,6,633,8388608,27564965888.0,256,0.0006687480785505,32768,cosine,1,0.9859258031845092,0.1092459133267402,0.0
8,6,633,16777216,55129931776.0,256,0.0004360407117682,65536,cosine,1,0.9859258031845092,0.1088475233316421,0.0
12,6,1189,1024,6518784.0,256,0.0114697240040731,4,cosine,1,1.017368564605713,0.9910256958007811,0.0
12,6,1189,2048,13037568.0,256,0.0114697240040731,8,cosine,1,1.017368564605713,0.9802765345573424,0.0
12,6,1189,4096,26075136.0,256,0.0114697240040731,16,cosine,1,1.017368564605713,0.9270098304748536,0.0
12,6,1189,8192,52150272.0,256,0.0114697240040731,32,cosine,1,1.017368564605713,0.3419260478019714,0.0
12,6,1189,16384,104300544.0,256,0.0114697240040731,64,cosine,1,1.017368564605713,0.2071412003040313,0.0
12,6,1189,32768,208601088.0,256,0.0114697240040731,128,cosine,1,1.017368564605713,0.1435870027542114,0.0
12,6,1189,65536,417202176.0,256,0.0114697240040731,256,cosine,1,1.017368564605713,0.1079408621788025,0.0
12,6,1189,131072,834404352.0,256,0.0074785510103621,512,cosine,1,1.017368564605713,0.091181101500988,0.0
12,6,1189,262144,1668808704.0,256,0.0048762049718657,1024,cosine,1,1.017368564605713,0.0869021585583686,0.0
12,6,1189,524288,3337617408.0,256,0.0031794093394164,2048,cosine,1,1.017368564605713,0.0753751641511917,0.0
12,6,1189,1048576,6675234816.0,256,0.0020730555433769,4096,cosine,1,1.017368564605713,0.0741276761889457,0.0
12,6,1189,2097152,13350469632.0,256,0.0013516848027862,8192,cosine,1,1.017368564605713,0.0730296543240547,0.0
16,6,1905,1024,10655744.0,256,0.0102997309479634,4,cosine,1,1.0209156370162964,0.9924334979057312,0.0
16,6,1905,2048,21311488.0,256,0.0102997309479634,8,cosine,1,1.0209156370162964,0.9746166563034058,0.0
16,6,1905,4096,42622976.0,256,0.0102997309479634,16,cosine,1,1.0209156370162964,0.8663723564147949,0.0
16,6,1905,8192,85245952.0,256,0.0102997309479634,32,cosine,1,1.0209156370162964,0.3640503680706024,0.0
16,6,1905,16384,170491904.0,256,0.0102997309479634,64,cosine,1,1.0209156370162964,0.2018274164199829,0.0
16,6,1905,32768,340983808.0,256,0.0102997309479634,128,cosine,1,1.0209156370162964,0.1411837136745453,0.0
16,6,1905,65536,681967616.0,256,0.0102997309479634,256,cosine,1,1.0209156370162964,0.0841529837250709,0.0
16,6,1905,131072,1363935232.0,256,0.0067156858578285,512,cosine,1,1.0209156370162964,0.0740081688761711,0.0
16,6,1905,262144,2727870464.0,256,0.0043787975403334,1024,cosine,1,1.0209156370162964,0.0683564341068267,0.0
16,6,1905,524288,5455740928.0,256,0.00285508707601,2048,cosine,1,1.0209156370162964,0.0636914430558681,0.0
16,6,1905,1048576,10911481856.0,256,0.001861589200349,4096,cosine,1,1.0209156370162964,0.0624907633662223,0.0
16,6,1905,2097152,21822963712.0,256,0.0012138033827323,8192,cosine,1,1.0209156370162964,0.0599390736222267,0.0
16,6,1905,4194304,43645927424.0,256,0.0007914305968556,16384,cosine,1,1.0209156370162964,0.0589920452237129,0.0
16,6,1905,8388608,87291854848.0,256,0.0005160328258678,32768,cosine,1,1.0209156370162964,0.0573640263080596,0.0
16,6,1905,16777216,174583709696.0,256,0.0003364664929952,65536,cosine,1,1.0209156370162964,0.0545765741169452,0.0
24,6,3817,1024,21878784.0,256,0.0088504988344418,4,cosine,1,0.9953230714797974,0.9840558862686156,0.0
24,6,3817,2048,43757568.0,256,0.0088504988344418,8,cosine,1,0.9953230714797974,0.9721620774269104,0.0
24,6,3817,4096,87515136.0,256,0.0088504988344418,16,cosine,1,0.9953230714797974,0.7265976762771607,0.0
24,6,3817,8192,175030272.0,256,0.0088504988344418,32,cosine,1,0.9953230714797974,0.2578602230548859,0.0
24,6,3817,16384,350060544.0,256,0.0088504988344418,64,cosine,1,0.9953230714797974,0.1852364039421081,0.0
24,6,3817,32768,700121088.0,256,0.0088504988344418,128,cosine,1,0.9953230714797974,0.1093479862809181,0.0
24,6,3817,65536,1400242176.0,256,0.0088504988344418,256,cosine,1,0.9953230714797974,0.0514391309022903,0.0
24,6,3817,131072,2800484352.0,256,0.0057707497562294,512,cosine,1,0.9953230714797974,0.0443502163887023,0.0
24,6,3817,262144,5600968704.0,256,0.003762675231302,1024,cosine,1,0.9953230714797974,0.0397699701040983,0.0
24,6,3817,524288,11201937408.0,256,0.0024533597009593,2048,cosine,1,0.9953230714797974,0.0362350942939519,0.0
24,6,3817,1048576,22403874816.0,256,0.0015996527609448,4096,cosine,1,0.9953230714797974,0.0347475560754537,0.0
24,6,3817,2097152,44807749632.0,256,0.0010430141795342,8192,cosine,1,0.9953230714797974,0.0341270177066326,0.0
32,6,6369,1024,37033984.0,256,0.0079476852902164,4,cosine,1,0.9838895297050476,0.9852485752105712,0.0
32,6,6369,2048,74067968.0,256,0.0079476852902164,8,cosine,1,0.9838895297050476,0.9735244011878968,0.0
32,6,6369,4096,148135936.0,256,0.0079476852902164,16,cosine,1,0.9838895297050476,0.6250464415550232,0.0
32,6,6369,8192,296271872.0,256,0.0079476852902164,32,cosine,1,0.9838895297050476,0.2524133419990539,0.0
32,6,6369,16384,592543744.0,256,0.0079476852902164,64,cosine,1,0.9838895297050476,0.1951042211055755,0.0
32,6,6369,32768,1185087488.0,256,0.0079476852902164,128,cosine,1,0.9838895297050476,0.1142082607746124,0.0
32,6,6369,65536,2370174976.0,256,0.0079476852902164,256,cosine,1,0.9838895297050476,0.0457231684029102,0.0
32,6,6369,131072,4740349952.0,256,0.0051820924231552,512,cosine,1,0.9838895297050476,0.0367904177308082,0.0
32,6,6369,262144,9480699904.0,256,0.0033788557172966,1024,cosine,1,0.9838895297050476,0.0338186866044998,0.0
32,6,6369,524288,18961399808.0,256,0.0022030996412366,2048,cosine,1,0.9838895297050476,0.0318503065407276,0.0
32,6,6369,1048576,37922799616.0,256,0.0014364768535012,4096,cosine,1,0.9838895297050476,0.0304205084592103,0.0
32,6,6369,2097152,75845599232.0,256,0.0009366193484951,8192,cosine,1,0.9838895297050476,0.0295830985903739,0.0
32,6,6369,4194304,151691198464.0,256,0.0006106995750312,16384,cosine,1,0.9838895297050476,0.0286366811394691,0.0
32,6,6369,8388608,303382396928.0,256,0.0003981916149207,32768,cosine,1,0.9838895297050476,0.0276443979144096,0.0
32,6,6369,16777216,606764793856.0,256,0.0003,65536,cosine,1,0.9838895297050476,0.026688484698534,0.0
48,6,13393,1024,79140864.0,256,0.0068293996952881,4,cosine,1,0.9837801551818848,0.9810352420806884,0.0
